tourney_name,surface,match_num,winner_seed,winner_name,winner_ht,winner_ioc,winner_age,loser_seed,loser_name,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,year
Cincinnati Masters,Hard,287,7.0,Grigor Dimitrov,188.0,BUL,26.2477754962,,Juan Martin del Potro,198.0,ARG,28.8898015058,6-3 7-5,3,R16,99.0,9.0,5.0,72.0,48.0,35.0,13.0,11.0,4.0,5.0,6.0,2.0,61.0,29.0,21.0,15.0,10.0,3.0,6.0,2017
Cincinnati Masters,Hard,288,14.0,John Isner,206.0,USA,32.3011635866,,Frances Tiafoe,188.0,USA,19.5646817248,7-6(4) 7-5,3,R16,99.0,27.0,1.0,71.0,51.0,41.0,13.0,12.0,2.0,2.0,10.0,5.0,75.0,41.0,33.0,18.0,12.0,1.0,2.0,2017
Cincinnati Masters,Hard,289,,Jared Donaldson,,USA,20.8459958932,,Nikoloz Basilashvili,185.0,GEO,25.4729637235,6-4 7-6(4),3,R16,96.0,5.0,5.0,72.0,41.0,34.0,16.0,11.0,4.0,5.0,5.0,2.0,76.0,42.0,29.0,19.0,11.0,10.0,12.0,2017
Cincinnati Masters,Hard,290,,David Ferrer,175.0,ESP,35.3675564682,11.0,Pablo Carreno Busta,188.0,ESP,26.0917180014,6-4 6-4,3,R16,76.0,1.0,4.0,54.0,27.0,21.0,19.0,10.0,3.0,4.0,0.0,1.0,51.0,32.0,22.0,11.0,10.0,2.0,5.0,2017
Cincinnati Masters,Hard,291,3.0,Dominic Thiem,185.0,AUT,23.9452429843,,Adrian Mannarino,183.0,FRA,29.1252566735,7-6(4) 7-6(3),3,R16,121.0,4.0,4.0,80.0,46.0,34.0,17.0,12.0,3.0,6.0,2.0,1.0,92.0,57.0,35.0,16.0,12.0,6.0,9.0,2017
Cincinnati Masters,Hard,292,,Nick Kyrgios,193.0,AUS,22.2997946612,,Ivo Karlovic,208.0,CRO,38.4585900068,4-6 7-6(6) 6-3,3,R16,116.0,8.0,3.0,80.0,54.0,50.0,16.0,16.0,0.0,1.0,28.0,5.0,92.0,54.0,43.0,24.0,15.0,6.0,7.0,2017
Cincinnati Masters,Hard,293,1.0,Rafael Nadal,185.0,ESP,31.1978097194,,Albert Ramos,188.0,ESP,29.5742642026,7-6(1) 6-2,3,R16,98.0,7.0,0.0,64.0,45.0,35.0,13.0,10.0,4.0,4.0,3.0,4.0,61.0,32.0,24.0,14.0,10.0,1.0,3.0,2017
Cincinnati Masters,Hard,294,7.0,Grigor Dimitrov,188.0,BUL,26.2477754962,,Yuichi Sugita,173.0,JPN,28.9034907598,6-2 6-1,3,QF,52.0,6.0,0.0,37.0,25.0,23.0,9.0,8.0,0.0,0.0,0.0,2.0,45.0,27.0,15.0,6.0,7.0,6.0,10.0,2017
Cincinnati Masters,Hard,295,14.0,John Isner,206.0,USA,32.3011635866,,Jared Donaldson,,USA,20.8459958932,7-6(4) 7-5,3,QF,90.0,25.0,5.0,71.0,51.0,46.0,9.0,12.0,0.0,0.0,8.0,5.0,72.0,36.0,29.0,21.0,12.0,0.0,1.0,2017
Cincinnati Masters,Hard,296,,David Ferrer,175.0,ESP,35.3675564682,3.0,Dominic Thiem,185.0,AUT,23.9452429843,6-3 6-3,3,QF,76.0,2.0,4.0,42.0,22.0,19.0,14.0,9.0,1.0,2.0,4.0,3.0,72.0,45.0,29.0,9.0,9.0,5.0,9.0,2017
Cincinnati Masters,Hard,297,,Nick Kyrgios,193.0,AUS,22.2997946612,1.0,Rafael Nadal,185.0,ESP,31.1978097194,6-2 7-5,3,QF,80.0,10.0,5.0,56.0,35.0,30.0,11.0,10.0,2.0,3.0,4.0,2.0,56.0,36.0,25.0,6.0,10.0,3.0,7.0,2017
Cincinnati Masters,Hard,298,7.0,Grigor Dimitrov,188.0,BUL,26.2477754962,14.0,John Isner,206.0,USA,32.3011635866,7-6(4) 7-6(10),3,SF,123.0,10.0,1.0,90.0,59.0,49.0,19.0,12.0,2.0,2.0,14.0,0.0,84.0,61.0,46.0,16.0,12.0,1.0,1.0,2017
Cincinnati Masters,Hard,299,,Nick Kyrgios,193.0,AUS,22.2997946612,,David Ferrer,175.0,ESP,35.3675564682,7-6(3) 7-6(4),3,SF,124.0,14.0,4.0,85.0,48.0,43.0,17.0,12.0,3.0,3.0,1.0,5.0,86.0,50.0,38.0,21.0,12.0,3.0,3.0,2017
Cincinnati Masters,Hard,300,7.0,Grigor Dimitrov,188.0,BUL,26.2477754962,,Nick Kyrgios,193.0,AUS,22.2997946612,6-3 7-5,3,F,85.0,6.0,5.0,59.0,33.0,28.0,18.0,11.0,2.0,2.0,15.0,4.0,60.0,42.0,31.0,8.0,10.0,2.0,4.0,2017
US Open,Hard,100,1.0,Rafael Nadal,185.0,ESP,31.2361396304,,Dusan Lajovic,180.0,SRB,27.1622176591,7-6(6) 6-2 6-2,5,R128,136.0,5.0,5.0,98.0,61.0,41.0,22.0,14.0,6.0,8.0,1.0,2.0,90.0,65.0,35.0,13.0,14.0,5.0,11.0,2017
US Open,Hard,114,,Andrey Rublev,188.0,RUS,19.8548939083,,Aljaz Bedene,181.0,SLO,28.1122518823,6-1 6-4 6-4,5,R128,102.0,5.0,3.0,88.0,53.0,38.0,25.0,14.0,1.0,1.0,12.0,5.0,75.0,46.0,34.0,13.0,13.0,3.0,7.0,2017
US Open,Hard,116,3.0,Roger Federer,185.0,SUI,36.0547570157,,Frances Tiafoe,188.0,USA,19.6030116359,4-6 6-2 6-1 1-6 6-4,5,R128,157.0,17.0,4.0,116.0,63.0,49.0,29.0,21.0,1.0,5.0,5.0,6.0,138.0,71.0,48.0,35.0,21.0,7.0,13.0,2017
US Open,Hard,127,24.0,Juan Martin del Potro,198.0,ARG,28.9281314168,,Henri Laaksonen,185.0,SUI,25.4099931554,6-4 7-6(3) 7-6(5),5,R128,154.0,16.0,6.0,104.0,66.0,55.0,23.0,17.0,3.0,4.0,9.0,10.0,124.0,69.0,55.0,26.0,17.0,7.0,9.0,2017
US Open,Hard,132,17.0,Sam Querrey,198.0,USA,29.8918548939,,Gilles Simon,183.0,FRA,32.6680355921,6-4 6-3 6-4,5,R128,112.0,10.0,3.0,85.0,40.0,30.0,23.0,15.0,2.0,6.0,2.0,2.0,95.0,49.0,25.0,24.0,14.0,13.0,20.0,2017
US Open,Hard,144,28.0,Kevin Anderson,203.0,RSA,31.279945243,,Jc Aragone,,USA,22.1683778234,6-3 6-3 6-1,5,R128,103.0,22.0,1.0,74.0,46.0,40.0,13.0,13.0,2.0,2.0,4.0,2.0,86.0,53.0,30.0,14.0,12.0,4.0,9.0,2017
US Open,Hard,155,12.0,Pablo Carreno Busta,188.0,ESP,26.1300479124,,Evan King,185.0,USA,25.4264202601,6-3 6-2 7-6(5),5,R128,124.0,1.0,1.0,92.0,67.0,47.0,18.0,15.0,2.0,3.0,1.0,1.0,83.0,45.0,29.0,23.0,14.0,1.0,5.0,2017
US Open,Hard,160,29.0,Diego Schwartzman,170.0,ARG,25.0321697467,,Carlos Berlocq,183.0,ARG,34.5653661875,6-2 6-1 6-3,5,R128,101.0,0.0,2.0,71.0,38.0,30.0,19.0,12.0,4.0,5.0,1.0,1.0,78.0,52.0,27.0,8.0,12.0,4.0,11.0,2017
US Open,Hard,164,1.0,Rafael Nadal,185.0,ESP,31.2361396304,,Taro Daniel,191.0,JPN,24.5831622177,4-6 6-3 6-2 6-2,5,R64,173.0,6.0,3.0,106.0,65.0,50.0,23.0,18.0,4.0,6.0,3.0,6.0,118.0,75.0,46.0,19.0,17.0,5.0,11.0,2017
US Open,Hard,171,,Andrey Rublev,188.0,RUS,19.8548939083,7.0,Grigor Dimitrov,188.0,BUL,26.2861054073,7-5 7-6(3) 6-3,5,R64,147.0,7.0,3.0,125.0,76.0,53.0,29.0,17.0,8.0,10.0,10.0,11.0,105.0,62.0,46.0,17.0,16.0,6.0,10.0,2017
US Open,Hard,172,3.0,Roger Federer,185.0,SUI,36.0547570157,,Mikhail Youzhny,183.0,RUS,35.1759069131,6-1 6-7(3) 4-6 6-4 6-2,5,R64,188.0,12.0,2.0,140.0,87.0,68.0,27.0,24.0,4.0,8.0,5.0,8.0,177.0,109.0,68.0,30.0,23.0,8.0,16.0,2017
US Open,Hard,177,24.0,Juan Martin del Potro,198.0,ARG,28.9281314168,,Adrian Menendez Maceiras,,ESP,31.832991102,6-2 6-3 7-6(3),5,R64,130.0,17.0,4.0,85.0,54.0,48.0,17.0,15.0,2.0,2.0,8.0,2.0,97.0,57.0,39.0,20.0,14.0,3.0,7.0,2017
US Open,Hard,180,17.0,Sam Querrey,198.0,USA,29.8918548939,,Dudi Sela,175.0,ISR,32.3997262149,6-4 6-1 6-4,5,R64,80.0,19.0,5.0,72.0,47.0,41.0,14.0,14.0,4.0,5.0,1.0,2.0,69.0,35.0,24.0,16.0,13.0,2.0,7.0,2017
US Open,Hard,186,28.0,Kevin Anderson,203.0,RSA,31.279945243,,Ernests Gulbis,190.0,LAT,28.9938398357,6-3 7-5 6-4,5,R64,137.0,18.0,7.0,101.0,64.0,54.0,17.0,16.0,7.0,7.0,12.0,10.0,96.0,58.0,46.0,15.0,15.0,10.0,13.0,2017
US Open,Hard,191,12.0,Pablo Carreno Busta,188.0,ESP,26.1300479124,,Cameron Norrie,188.0,GBR,22.0150581793,6-2 6-4 6-3,5,R64,103.0,3.0,0.0,88.0,66.0,47.0,12.0,14.0,6.0,7.0,4.0,9.0,88.0,44.0,28.0,20.0,13.0,4.0,10.0,2017
US Open,Hard,194,29.0,Diego Schwartzman,170.0,ARG,25.0321697467,,Janko Tipsarevic,180.0,SRB,33.18275154,6-2 6-4 7-5,5,R64,140.0,0.0,4.0,103.0,53.0,37.0,28.0,15.0,8.0,11.0,4.0,2.0,98.0,46.0,28.0,21.0,15.0,7.0,14.0,2017
US Open,Hard,196,1.0,Rafael Nadal,185.0,ESP,31.2361396304,,Leonardo Mayer,188.0,ARG,30.288843258,6-7(3) 6-3 6-1 6-4,5,R32,195.0,4.0,3.0,109.0,74.0,54.0,24.0,19.0,2.0,3.0,12.0,5.0,151.0,95.0,57.0,32.0,19.0,19.0,25.0,2017
US Open,Hard,199,,Andrey Rublev,188.0,RUS,19.8548939083,,Damir Dzumhur,172.0,BIH,25.273100616,6-4 6-4 5-7 6-4,5,R32,166.0,7.0,4.0,148.0,91.0,55.0,28.0,21.0,13.0,20.0,5.0,4.0,126.0,83.0,50.0,18.0,21.0,6.0,15.0,2017
US Open,Hard,200,3.0,Roger Federer,185.0,SUI,36.0547570157,31.0,Feliciano Lopez,188.0,ESP,35.9370294319,6-3 6-3 7-5,5,R32,106.0,13.0,1.0,84.0,46.0,39.0,22.0,15.0,5.0,6.0,9.0,3.0,91.0,49.0,38.0,16.0,15.0,7.0,12.0,2017
US Open,Hard,202,24.0,Juan Martin del Potro,198.0,ARG,28.9281314168,11.0,Roberto Bautista Agut,183.0,ESP,29.3716632444,6-3 6-3 6-4,5,R32,130.0,14.0,4.0,77.0,49.0,38.0,17.0,14.0,2.0,3.0,0.0,1.0,92.0,57.0,37.0,16.0,14.0,8.0,13.0,2017
US Open,Hard,204,17.0,Sam Querrey,198.0,USA,29.8918548939,,Radu Albot,175.0,MDA,27.794661191,4-6 6-2 6-4 6-4,5,R32,128.0,19.0,3.0,103.0,59.0,47.0,29.0,19.0,1.0,2.0,5.0,4.0,106.0,78.0,54.0,15.0,19.0,5.0,9.0,2017
US Open,Hard,207,28.0,Kevin Anderson,203.0,RSA,31.279945243,,Borna Coric,188.0,CRO,20.7857631759,6-4 6-3 6-2,5,R32,110.0,12.0,3.0,85.0,55.0,43.0,18.0,14.0,5.0,5.0,2.0,3.0,74.0,48.0,29.0,16.0,13.0,4.0,8.0,2017
US Open,Hard,209,12.0,Pablo Carreno Busta,188.0,ESP,26.1300479124,,Nicolas Mahut,190.0,FRA,35.6002737851,6-3 6-4 6-3,5,R32,108.0,4.0,1.0,74.0,58.0,44.0,9.0,14.0,2.0,4.0,5.0,4.0,91.0,54.0,32.0,17.0,14.0,4.0,10.0,2017
US Open,Hard,211,29.0,Diego Schwartzman,170.0,ARG,25.0321697467,5.0,Marin Cilic,198.0,CRO,28.9144421629,4-6 7-5 7-5 6-4,5,R32,204.0,6.0,4.0,145.0,101.0,62.0,22.0,22.0,14.0,21.0,14.0,9.0,139.0,77.0,56.0,20.0,22.0,11.0,20.0,2017
US Open,Hard,212,1.0,Rafael Nadal,185.0,ESP,31.2361396304,,Alexandr Dolgopolov,180.0,UKR,28.8049281314,6-2 6-4 6-1,5,R16,101.0,4.0,2.0,63.0,44.0,36.0,15.0,13.0,2.0,2.0,7.0,2.0,86.0,51.0,33.0,15.0,12.0,7.0,13.0,2017
US Open,Hard,213,,Andrey Rublev,188.0,RUS,19.8548939083,9.0,David Goffin,180.0,BEL,26.7241615332,7-5 7-6(5) 6-3,5,R16,125.0,12.0,4.0,98.0,56.0,46.0,20.0,17.0,1.0,3.0,8.0,8.0,120.0,66.0,45.0,25.0,16.0,3.0,8.0,2017
US Open,Hard,214,3.0,Roger Federer,185.0,SUI,36.0547570157,33.0,Philipp Kohlschreiber,178.0,GER,33.8672142368,6-4 6-2 7-5,5,R16,109.0,11.0,2.0,75.0,49.0,43.0,19.0,15.0,0.0,0.0,4.0,2.0,96.0,55.0,37.0,20.0,15.0,3.0,7.0,2017
US Open,Hard,215,24.0,Juan Martin del Potro,198.0,ARG,28.9281314168,6.0,Dominic Thiem,185.0,AUT,23.9835728953,1-6 2-6 6-1 7-6(1) 6-4,5,R16,215.0,9.0,4.0,136.0,78.0,50.0,33.0,22.0,6.0,12.0,5.0,5.0,144.0,91.0,57.0,31.0,22.0,11.0,16.0,2017
US Open,Hard,216,17.0,Sam Querrey,198.0,USA,29.8918548939,23.0,Mischa Zverev,190.0,GER,30.0177960301,6-2 6-2 6-1,5,R16,76.0,18.0,3.0,62.0,38.0,35.0,13.0,12.0,0.0,0.0,6.0,4.0,80.0,51.0,29.0,11.0,11.0,6.0,12.0,2017
US Open,Hard,217,28.0,Kevin Anderson,203.0,RSA,31.279945243,,Paolo Lorenzi,183.0,ITA,35.7015742642,6-4 6-3 6-7(4) 6-4,5,R16,177.0,18.0,3.0,107.0,70.0,59.0,23.0,21.0,0.0,2.0,6.0,9.0,126.0,65.0,48.0,32.0,20.0,4.0,9.0,2017
US Open,Hard,218,12.0,Pablo Carreno Busta,188.0,ESP,26.1300479124,,Denis Shapovalov,185.0,CAN,18.3709787817,7-6(2) 7-6(4) 7-6(3),5,R16,174.0,1.0,4.0,133.0,83.0,57.0,30.0,18.0,10.0,13.0,8.0,4.0,119.0,71.0,58.0,20.0,18.0,6.0,9.0,2017
US Open,Hard,219,29.0,Diego Schwartzman,170.0,ARG,25.0321697467,16.0,Lucas Pouille,185.0,FRA,23.5099247091,7-6(3) 7-5 2-6 6-2,5,R16,155.0,9.0,4.0,136.0,85.0,54.0,27.0,20.0,8.0,14.0,15.0,8.0,111.0,70.0,48.0,17.0,20.0,2.0,9.0,2017
US Open,Hard,220,1.0,Rafael Nadal,185.0,ESP,31.2361396304,,Andrey Rublev,188.0,RUS,19.8548939083,6-1 6-2 6-2,5,QF,96.0,4.0,3.0,63.0,43.0,36.0,11.0,12.0,3.0,4.0,1.0,7.0,82.0,51.0,28.0,9.0,11.0,11.0,18.0,2017
US Open,Hard,221,24.0,Juan Martin del Potro,198.0,ARG,28.9281314168,3.0,Roger Federer,185.0,SUI,36.0547570157,7-5 3-6 7-6(8) 6-4,5,QF,170.0,12.0,3.0,119.0,80.0,65.0,20.0,22.0,1.0,3.0,17.0,5.0,137.0,84.0,61.0,30.0,21.0,3.0,6.0,2017
US Open,Hard,222,28.0,Kevin Anderson,203.0,RSA,31.279945243,17.0,Sam Querrey,198.0,USA,29.8918548939,7-6(5) 6-7(9) 6-3 7-6(7),5,QF,206.0,22.0,3.0,147.0,99.0,81.0,29.0,23.0,1.0,2.0,20.0,7.0,153.0,84.0,68.0,38.0,22.0,4.0,6.0,2017
US Open,Hard,223,12.0,Pablo Carreno Busta,188.0,ESP,26.1300479124,29.0,Diego Schwartzman,170.0,ARG,25.0321697467,6-4 6-4 6-2,5,QF,119.0,7.0,3.0,97.0,62.0,40.0,22.0,14.0,8.0,10.0,4.0,3.0,72.0,45.0,28.0,9.0,14.0,2.0,8.0,2017
US Open,Hard,224,1.0,Rafael Nadal,185.0,ESP,31.2361396304,24.0,Juan Martin del Potro,198.0,ARG,28.9281314168,4-6 6-0 6-3 6-2,5,SF,150.0,5.0,2.0,90.0,65.0,50.0,18.0,17.0,1.0,2.0,7.0,4.0,95.0,63.0,45.0,9.0,16.0,7.0,13.0,2017
US Open,Hard,225,28.0,Kevin Anderson,203.0,RSA,31.279945243,12.0,Pablo Carreno Busta,188.0,ESP,26.1300479124,4-6 7-5 6-3 6-4,5,SF,175.0,22.0,1.0,103.0,71.0,59.0,21.0,21.0,2.0,4.0,1.0,2.0,144.0,102.0,65.0,22.0,20.0,10.0,14.0,2017
US Open,Hard,226,1.0,Rafael Nadal,185.0,ESP,31.2361396304,28.0,Kevin Anderson,203.0,RSA,31.279945243,6-3 6-3 6-4,5,F,147.0,1.0,1.0,72.0,45.0,38.0,19.0,14.0,0.0,0.0,10.0,4.0,108.0,64.0,47.0,16.0,14.0,5.0,9.0,2017
Shanghai Masters,Hard,243,,Richard Gasquet,185.0,FRA,31.3100616016,,Robin Haase,190.0,NED,30.5106091718,6-7(11) 7-5 6-2,3,R64,145.0,6.0,2.0,105.0,66.0,48.0,25.0,16.0,7.0,9.0,10.0,2.0,93.0,52.0,34.0,23.0,16.0,1.0,6.0,2017
Shanghai Masters,Hard,249,16.0,Juan Martin del Potro,198.0,ARG,29.0431211499,,Nikoloz Basilashvili,185.0,GEO,25.6262833676,6-2 3-6 6-4,3,R64,119.0,3.0,4.0,79.0,49.0,40.0,13.0,13.0,6.0,8.0,5.0,1.0,83.0,62.0,38.0,12.0,14.0,6.0,10.0,2017
Shanghai Masters,Hard,252,,Viktor Troicki,193.0,SRB,31.6605065024,,Denis Shapovalov,185.0,CAN,18.4859685147,6-7(3) 6-3 6-0,3,R64,103.0,7.0,1.0,81.0,57.0,41.0,18.0,14.0,1.0,2.0,6.0,5.0,82.0,48.0,30.0,18.0,13.0,1.0,6.0,2017
Shanghai Masters,Hard,255,,Albert Ramos,188.0,ESP,29.7275838467,,Joao Sousa,185.0,POR,28.5284052019,3-6 6-3 7-5,3,R64,140.0,13.0,3.0,96.0,54.0,42.0,27.0,15.0,6.0,7.0,8.0,5.0,96.0,59.0,47.0,17.0,15.0,5.0,7.0,2017
Shanghai Masters,Hard,270,2.0,Roger Federer,185.0,SUI,36.1697467488,,Diego Schwartzman,170.0,ARG,25.1471594798,7-6(4) 6-4,3,R32,93.0,14.0,0.0,72.0,47.0,35.0,14.0,11.0,4.0,5.0,3.0,1.0,85.0,54.0,34.0,15.0,11.0,6.0,8.0,2017
Shanghai Masters,Hard,272,,Richard Gasquet,185.0,FRA,31.3100616016,,Hyeon Chung,188.0,KOR,21.3908281999,3-6 6-4 6-3,3,R32,144.0,10.0,1.0,99.0,70.0,46.0,16.0,14.0,8.0,11.0,11.0,4.0,93.0,57.0,45.0,11.0,14.0,6.0,10.0,2017
Shanghai Masters,Hard,275,16.0,Juan Martin del Potro,198.0,ARG,29.0431211499,,Andrey Rublev,188.0,RUS,19.9698836413,6-3 6-4,3,R32,77.0,14.0,1.0,53.0,40.0,33.0,7.0,10.0,0.0,0.0,3.0,7.0,65.0,39.0,28.0,10.0,9.0,4.0,6.0,2017
Shanghai Masters,Hard,277,,Viktor Troicki,193.0,SRB,31.6605065024,5.0,Dominic Thiem,185.0,AUT,24.0985626283,6-3 3-6 7-6(5),3,R32,109.0,12.0,4.0,91.0,57.0,48.0,18.0,15.0,1.0,2.0,19.0,3.0,94.0,63.0,53.0,12.0,15.0,7.0,8.0,2017
Shanghai Masters,Hard,278,,Albert Ramos,188.0,ESP,29.7275838467,7.0,Pablo Carreno Busta,188.0,ESP,26.2450376454,7-5 7-5,3,R32,104.0,8.0,0.0,65.0,43.0,34.0,16.0,12.0,2.0,2.0,5.0,1.0,77.0,50.0,34.0,14.0,12.0,2.0,4.0,2017
Shanghai Masters,Hard,281,4.0,Marin Cilic,198.0,CRO,29.029431896,,Kyle Edmund,188.0,GBR,22.7515400411,6-3 7-6(5),3,R32,97.0,6.0,1.0,60.0,36.0,30.0,17.0,10.0,3.0,3.0,3.0,1.0,81.0,52.0,39.0,13.0,11.0,2.0,4.0,2017
Shanghai Masters,Hard,282,6.0,Grigor Dimitrov,188.0,BUL,26.4010951403,,Ryan Harrison,183.0,USA,25.4236824093,3-6 6-3 7-6(6),3,R32,152.0,16.0,5.0,95.0,60.0,47.0,18.0,15.0,2.0,5.0,10.0,1.0,116.0,77.0,51.0,20.0,15.0,8.0,11.0,2017
Shanghai Masters,Hard,285,1.0,Rafael Nadal,185.0,ESP,31.3511293634,,Jared Donaldson,,USA,20.9993155373,6-2 6-1,3,R32,54.0,5.0,0.0,36.0,26.0,22.0,10.0,8.0,0.0,0.0,4.0,5.0,39.0,25.0,18.0,2.0,7.0,7.0,11.0,2017
Shanghai Masters,Hard,286,2.0,Roger Federer,185.0,SUI,36.1697467488,,Alexandr Dolgopolov,180.0,UKR,28.9199178645,6-4 6-2,3,R16,60.0,11.0,1.0,46.0,37.0,29.0,8.0,9.0,1.0,1.0,6.0,1.0,68.0,42.0,27.0,12.0,9.0,4.0,7.0,2017
Shanghai Masters,Hard,287,,Richard Gasquet,185.0,FRA,31.3100616016,,Gilles Simon,183.0,FRA,32.7830253251,7-5 6-7(5) 6-3,3,R16,160.0,7.0,1.0,93.0,70.0,48.0,12.0,17.0,2.0,6.0,5.0,3.0,117.0,70.0,39.0,25.0,16.0,11.0,17.0,2017
Shanghai Masters,Hard,288,16.0,Juan Martin del Potro,198.0,ARG,29.0431211499,3.0,Alexander Zverev,198.0,GER,20.4709103354,3-6 7-6(5) 6-4,3,R16,115.0,12.0,0.0,75.0,55.0,49.0,13.0,15.0,1.0,2.0,22.0,1.0,98.0,72.0,57.0,12.0,16.0,2.0,3.0,2017
Shanghai Masters,Hard,289,,Viktor Troicki,193.0,SRB,31.6605065024,12.0,John Isner,206.0,USA,32.4544832307,6-4 7-6(4),3,R16,67.0,15.0,0.0,55.0,44.0,43.0,6.0,11.0,0.0,0.0,9.0,2.0,67.0,48.0,34.0,12.0,11.0,2.0,3.0,2017
Shanghai Masters,Hard,290,,Albert Ramos,188.0,ESP,29.7275838467,,Jan Lennard Struff,193.0,GER,27.4579055441,7-6(4) 6-4,3,R16,87.0,7.0,0.0,67.0,46.0,35.0,16.0,11.0,3.0,4.0,4.0,5.0,71.0,43.0,35.0,13.0,11.0,4.0,6.0,2017
Shanghai Masters,Hard,291,4.0,Marin Cilic,198.0,CRO,29.029431896,,Steve Johnson,188.0,USA,27.7919233402,7-6(1) 6-4,3,R16,87.0,12.0,2.0,60.0,37.0,32.0,18.0,11.0,2.0,2.0,8.0,0.0,66.0,47.0,36.0,10.0,11.0,1.0,2.0,2017
Shanghai Masters,Hard,292,6.0,Grigor Dimitrov,188.0,BUL,26.4010951403,10.0,Sam Querrey,198.0,USA,30.006844627,6-3 7-6(3),3,R16,80.0,10.0,3.0,66.0,42.0,37.0,10.0,11.0,2.0,3.0,12.0,4.0,61.0,36.0,28.0,9.0,10.0,3.0,5.0,2017
Shanghai Masters,Hard,293,1.0,Rafael Nadal,185.0,ESP,31.3511293634,,Fabio Fognini,178.0,ITA,30.379192334,6-3 6-1,3,R16,62.0,7.0,0.0,46.0,36.0,28.0,6.0,8.0,2.0,2.0,3.0,3.0,43.0,24.0,16.0,7.0,8.0,1.0,5.0,2017
Shanghai Masters,Hard,294,2.0,Roger Federer,185.0,SUI,36.1697467488,,Richard Gasquet,185.0,FRA,31.3100616016,7-5 6-4,3,QF,78.0,5.0,2.0,61.0,48.0,36.0,7.0,11.0,2.0,3.0,1.0,0.0,63.0,39.0,27.0,11.0,11.0,5.0,8.0,2017
Shanghai Masters,Hard,295,16.0,Juan Martin del Potro,198.0,ARG,29.0431211499,,Viktor Troicki,193.0,SRB,31.6605065024,4-6 6-1 6-4,3,QF,121.0,8.0,1.0,78.0,56.0,43.0,13.0,14.0,0.0,1.0,3.0,1.0,101.0,76.0,46.0,13.0,13.0,8.0,11.0,2017
Shanghai Masters,Hard,296,4.0,Marin Cilic,198.0,CRO,29.029431896,,Albert Ramos,188.0,ESP,29.7275838467,6-3 6-4,3,QF,81.0,10.0,0.0,60.0,38.0,33.0,10.0,10.0,3.0,4.0,5.0,2.0,52.0,35.0,25.0,7.0,9.0,7.0,10.0,2017
Shanghai Masters,Hard,297,1.0,Rafael Nadal,185.0,ESP,31.3511293634,6.0,Grigor Dimitrov,188.0,BUL,26.4010951403,6-4 6-7(4) 6-3,3,QF,152.0,6.0,2.0,95.0,71.0,53.0,17.0,16.0,2.0,2.0,13.0,4.0,96.0,72.0,52.0,12.0,15.0,4.0,6.0,2017
Shanghai Masters,Hard,298,2.0,Roger Federer,185.0,SUI,36.1697467488,16.0,Juan Martin del Potro,198.0,ARG,29.0431211499,3-6 6-3 6-3,3,SF,117.0,7.0,0.0,64.0,46.0,40.0,10.0,13.0,0.0,1.0,12.0,1.0,111.0,74.0,48.0,19.0,14.0,7.0,10.0,2017
Shanghai Masters,Hard,299,1.0,Rafael Nadal,185.0,ESP,31.3511293634,4.0,Marin Cilic,198.0,CRO,29.029431896,7-5 7-6(3),3,SF,131.0,4.0,2.0,72.0,52.0,40.0,12.0,12.0,3.0,5.0,13.0,2.0,92.0,61.0,39.0,14.0,12.0,9.0,12.0,2017
Shanghai Masters,Hard,300,2.0,Roger Federer,185.0,SUI,36.1697467488,1.0,Rafael Nadal,185.0,ESP,31.3511293634,6-4 6-3,3,F,72.0,10.0,0.0,44.0,30.0,25.0,11.0,9.0,0.0,0.0,4.0,0.0,61.0,45.0,28.0,8.0,10.0,4.0,7.0,2017
Paris Masters,Hard,243,,Fernando Verdasco,188.0,ESP,33.9575633128,,Andrey Rublev,188.0,RUS,20.0273785079,7-6(1) 7-6(6),3,R64,109.0,11.0,5.0,95.0,64.0,45.0,16.0,12.0,3.0,5.0,5.0,1.0,86.0,53.0,37.0,16.0,12.0,6.0,8.0,2017
Paris Masters,Hard,251,,Julien Benneteau,185.0,FRA,35.8603696099,,Denis Shapovalov,185.0,CAN,18.5434633812,6-4 6-4,3,R64,65.0,7.0,3.0,56.0,36.0,33.0,10.0,10.0,1.0,1.0,7.0,0.0,50.0,31.0,23.0,12.0,10.0,0.0,2.0,2017
Paris Masters,Hard,264,,Filip Krajinovic,185.0,SRB,25.6728268309,,Yuichi Sugita,173.0,JPN,29.1143052704,6-4 6-2,3,R64,60.0,6.0,1.0,50.0,29.0,23.0,14.0,9.0,1.0,1.0,4.0,1.0,51.0,30.0,18.0,11.0,9.0,1.0,4.0,2017
Paris Masters,Hard,271,16.0,Jack Sock,185.0,USA,25.0978781656,,Kyle Edmund,188.0,GBR,22.8090349076,4-6 7-6(4) 7-6(5),3,R32,162.0,14.0,7.0,133.0,81.0,63.0,25.0,17.0,4.0,7.0,9.0,6.0,122.0,69.0,51.0,28.0,17.0,3.0,5.0,2017
